,Date,ID,url,username,source,location,tweet,num_of_likes,num_of_retweet
8224,2023-02-20 12:02:59+00:00,1627639951436161025,https://twitter.com/iMughalMunaf/status/1627639951436161025,iMughalMunaf,IFTTT,Canada,U.S. President Joe Biden delivered remarks and met with Zelenskyy at Mariinsky Palace to announce an additional half-billion dollars in U.S. assistance and to reassure Ukraine of American and allied support as the conflict continues. https://t.co/U1dt01AGhB,0,0
8225,2023-02-20 12:02:58+00:00,1627639950555455488,https://twitter.com/Pilato1C/status/1627639950555455488,Pilato1C,Twitter for iPhone,,@simonateba @RepMTG @JoeBiden 🎯,0,0
8226,2023-02-20 12:02:58+00:00,1627639949318127620,https://twitter.com/impeach46please/status/1627639949318127620,impeach46please,Twitter for iPhone,,@JoeBiden / @vp Ukraine 2024,0,0
8227,2023-02-20 12:02:56+00:00,1627639941344952320,https://twitter.com/AlexRus5306/status/1627639941344952320,AlexRus5306,Twitter for iPhone,"Nothern, California USA ","@LaGroove82 Joe Biden makes my stomach turn.  He’s a creep, sicko, and predator.  He really is.  Why would you say something, so disgusting.  He never needs to be a so called President ever again. 🤦🏻‍♂️😡",0,0
8228,2023-02-20 12:02:54+00:00,1627639931957903363,https://twitter.com/Prooctor/status/1627639931957903363,Prooctor,Twitter for iPhone,"Midi-Pyrénées, France",@ttheoand11 Écœurant de jalouser comme ça il a d’ailleurs essayé de contacter joe biden pour l’empêcher de jouer l’US Open,0,0
8229,2023-02-20 12:02:54+00:00,1627639930166865921,https://twitter.com/Rickjames72/status/1627639930166865921,Rickjames72,Twitter for iPhone,,@catturd2 Joe biden is trash!,0,0
8230,2023-02-20 12:02:53+00:00,1627639927830634496,https://twitter.com/GUASABARAeditor/status/1627639927830634496,GUASABARAeditor,Twitter Web App,"Santo Domingo, Rep. Dominicana",".@POTUS “Un año más tarde, Kiev resiste. Y Ucrania resiste. La democracia resiste”, dijo @JoeBiden. Zelenskyy presiona a sus aliados para que aceleren la entrega de sistemas armamentísticos prometidos y ha pedido que Occidente proporcione cazas a Ucrania,  por ahora Biden rechaza",0,0
8231,2023-02-20 12:02:52+00:00,1627639924768792577,https://twitter.com/GUASABARAeditor/status/1627639924768792577,GUASABARAeditor,Twitter Web App,"Santo Domingo, Rep. Dominicana","KIEV.- El presidente de Estados Unidos, Joe Biden, hizo una visita no anunciada a Kiev el lunes para reunirse con el presidente, Volodymr Zelenskyy, en un gesto de solidaridad unos días antes de que se cumpla un año de la invasión rusa en Ucrania.
 https://t.co/aa1QGY5W4h",0,0
8232,2023-02-20 12:02:52+00:00,1627639923225292801,https://twitter.com/ActusNonStop/status/1627639923225292801,ActusNonStop,Twitter for iPhone,paris,"[ 🇷🇺 RUSSIE | 🇺🇦 UKRAINE ]

🔸️ Joe Biden et Volodymyr Zelensky, à Kiev, alors que les sirènes de raid aérien venaient de se déclencher.",0,0
8233,2023-02-20 12:02:51+00:00,1627639920545222656,https://twitter.com/ana_maa/status/1627639920545222656,ana_maa,Twitter for Android,"Leeds, England",@TOPTVPINFO @JoeBiden Po prostu stąd najbliżej miał do Kijowa.,0,0
8234,2023-02-20 12:02:48+00:00,1627639908482285569,https://twitter.com/DavidGrann/status/1627639908482285569,DavidGrann,Twitter Web App,"New York, NY",You can hear air raid sirens sounding as President Joe Biden Cooley walks through the streets of Kyiv,2,0
8235,2023-02-20 12:02:48+00:00,1627639906855186436,https://twitter.com/Annette65740700/status/1627639906855186436,Annette65740700,Twitter for iPhone,"London, England","We will direct billions of dollars to ensure the functioning of Ukrainian society, because, as the example of Ukraine shows, freedom is priceless and worth fighting for, US President Joe Biden said at a joint press conference with Ukrainian President Volodymyr Zelenskiy in Kiev. https://t.co/rMEHVrXnNZ",0,0
8236,2023-02-20 12:02:46+00:00,1627639900374814720,https://twitter.com/ItsMeBigb85/status/1627639900374814720,ItsMeBigb85,Twitter for iPhone,,"Wow, so Joe Biden’s walking around Kyiv, too bad he’s not walking around with the people in East Palestine, Ohio, priorities, right?",0,0
8237,2023-02-20 12:02:46+00:00,1627639900156592129,https://twitter.com/AdrianPauksta/status/1627639900156592129,AdrianPauksta,Twitter for iPhone,,Happy birthday joe Biden so glad u were born today so we get off school!,0,0
8238,2023-02-20 12:02:46+00:00,1627639897254133761,https://twitter.com/ingemoh/status/1627639897254133761,ingemoh,Twitter for iPhone,Sweden,"Joe Biden på plats i Kyiv: ”Putin misslyckas med att radera Ukraina från kartan” (via @omni_red) - det är ju det Putin vill, radera hela Ukraina från kartan! Allt är Stor-Ryssland och han är tsar! https://t.co/Ql6VluyhV0",1,0
8239,2023-02-20 12:02:45+00:00,1627639894427455489,https://twitter.com/Abhilas05491425/status/1627639894427455489,Abhilas05491425,Twitter for Android,"Delhi, India 🇮🇳","US President Joe Biden surprise visit to Ukraine's Kyiv amid the war, promised to stand with Ukraine till the end

Read the full article here: https://t.co/ULZXLo1Ajn

#UkraineWar #UkraineRussiaWar #Biden #Zelensky #RussiaUkraineWar #UkraineWillWin #Ukraina",0,0
8240,2023-02-20 12:02:44+00:00,1627639889180123137,https://twitter.com/Michael05678821/status/1627639889180123137,Michael05678821,Twitter for Android,southwest Florida,"For two weeks now Palistine Ohio has been dealing with an environmental catastrophe of epic proportions. Dont worry, the fake president joe biden flew to the Ukraine for a surprise visit to celebrate one year of war with Russia. Your tax dollars working for Ukraine.",0,0
8241,2023-02-20 12:02:43+00:00,1627639884893630464,https://twitter.com/covertalertapp/status/1627639884893630464,covertalertapp,Twitter for iPhone,"Indianapolis, IN","On this President’s Day, Joe Biden has given the 45 Presidents that came before him the greatest gift of all. He has taken the top spot as the Worst President in U.S. History away from any of those 45! #PresidentsDay",2,0
8242,2023-02-20 12:02:41+00:00,1627639879080239109,https://twitter.com/TTLT74/status/1627639879080239109,TTLT74,Twitter for iPhone,"Cape Coral, FL",@prageru Certainly not joe biden,1,0
8243,2023-02-20 12:02:41+00:00,1627639876492615680,https://twitter.com/RoyHunt16306023/status/1627639876492615680,RoyHunt16306023,Twitter for iPhone,,@JoeBiden Not,0,0
8244,2023-02-20 12:02:40+00:00,1627639872134742018,https://twitter.com/salumc/status/1627639872134742018,salumc,Twitter for iPhone,Mars,"Joe Biden em visita surpresa à Ucrânia, bromance em chefe. Enquanto isso a Rússia faz exercícios militares com nukes, outros tipos de flex.

🐲▶️🌚 https://t.co/5k3xJnxIDL",0,0
8245,2023-02-20 12:02:39+00:00,1627639868955279362,https://twitter.com/Xar_Crystal/status/1627639868955279362,Xar_Crystal,Twitter for Android,Everywhere,"Mientras que Joe Biden corre a Ucrania

Donald Trump ha ido a Ohio.

Facil y sencillo.",17,10
8246,2023-02-20 12:02:39+00:00,1627639866983948289,https://twitter.com/IdeallyaNews/status/1627639866983948289,IdeallyaNews,IdeallyaNews,Internet,Joe Biden’s first visit to Kiev as US president - #joe_biden #president #world #kiev #us https://t.co/KtIO9mdOPy,0,0
8247,2023-02-20 12:02:39+00:00,1627639866866429952,https://twitter.com/Grenoble1969/status/1627639866866429952,Grenoble1969,Twitter for iPhone,,@LCI @JoeBiden fuck you : Il parle pour les autres pays «  Le monde est à vos côtés »!,0,0
8248,2023-02-20 12:02:38+00:00,1627639866572824576,https://twitter.com/business/status/1627639866572824576,business,SocialFlow,New York and the World,US President Joe Biden makes a surprise visit to Kyiv to show support for Ukraine https://t.co/UPaFaKBqY0,95,23
8249,2023-02-20 12:02:36+00:00,1627639858100412420,https://twitter.com/MariaElenaAcke4/status/1627639858100412420,MariaElenaAcke4,Twitter for iPad,"Miami, FL",@simonateba @RepMTG @JoeBiden Now please,0,0
8250,2023-02-20 12:02:34+00:00,1627639848495460353,https://twitter.com/lualemedina/status/1627639848495460353,lualemedina,IFTTT,Argentina,"🇺🇲🇺🇦 | ÚLTIMA HORA: Joe Biden llegó de sorpresa por primera vez a Ucrania para reunirse con Zelenski a un año de la invasión rusa, anunció 500 millones de dólares adicional en ayuda militar a Ucrania. https://t.co/jQzPLV7MQL https://t.co/oYCj64QP41",0,0
8251,2023-02-20 12:02:32+00:00,1627639838819205122,https://twitter.com/luisaquelegajo/status/1627639838819205122,luisaquelegajo,Twitter for Android,,O @JoeBiden a cuspir para os dedos e a contar os dólares. #money #armamento #guerra #UkraineRussiaWar,0,0
8252,2023-02-20 12:02:29+00:00,1627639828098568192,https://twitter.com/SharpieDj/status/1627639828098568192,SharpieDj,Twitter for Android,San Francisco Fleet Yards (UK),"Looks like another one of the Biden ""clones""

Does the ""real"" Joe Biden even still exist??",2,1
8253,2023-02-20 12:02:29+00:00,1627639825766526977,https://twitter.com/razabutt964/status/1627639825766526977,razabutt964,Jetpack.com,"Gujranwala, Pakistan",Joe Biden’s surprise visit to wartime Kyiv | Russia-Ukraine war News https://t.co/svkPuFFHYU,0,0
8254,2023-02-20 12:02:24+00:00,1627639806133161984,https://twitter.com/GiuIianoDMedici/status/1627639806133161984,GiuIianoDMedici,Twitter for iPhone,,"El presidente de 🇺🇸 Joe Biden, apareció en Kiev. 
A Don Vovochka se le van a hacer nudo las tripas. 
Ya veremos la reacción rusa, si es qué hay alguna...",12,2
8255,2023-02-20 12:02:24+00:00,1627639805457707010,https://twitter.com/Kotigui_kognema/status/1627639805457707010,Kotigui_kognema,Twitter for iPhone,,"⚫️🔴 Donc Joe Biden joue à la même tromperie que Paul Biya ?
Le masque du BLUFF !

Joe Biden en Ukraine ? Ok on vous croit les yeux fermés ! 😌",0,0
8256,2023-02-20 12:02:24+00:00,1627639804606271492,https://twitter.com/caparavolo/status/1627639804606271492,caparavolo,Twitter Web App,,@LCI @JoeBiden bien dit papy jo !,0,0
8257,2023-02-20 12:02:21+00:00,1627639793671712770,https://twitter.com/7adair/status/1627639793671712770,7adair,Twitter Web App,SE England,President Joe Biden speaks of protecting 'freedom and democracy at large' after arriving in Kyiv https://t.co/1255hRV3g2,0,0
8258,2023-02-20 12:02:21+00:00,1627639792774139907,https://twitter.com/VeracityInstit/status/1627639792774139907,VeracityInstit,Twitter for Android,,"Good morning #Patriots! 🇺🇸
Fuel up! ☕ Pray up!
""America last"" #JoeBiden makes a surprise visit to #Ukraine️. Spouts, ""Screw you, #EastPalestineOH.""
(Using his creepy whisper voice...)
""I'd never live there."" 🧂
#CoffeeClub https://t.co/cSeOE5yzYb",1,1
8259,2023-02-20 12:02:21+00:00,1627639792237449220,https://twitter.com/TheWeeklyMail_/status/1627639792237449220,TheWeeklyMail_,Twitter for Android,Worldwide,"US President Joe Biden surprise visit to Ukraine's Kyiv amid the war, promised to stand with Ukraine till the end

Read the full article here: https://t.co/JlDMre0lxD

#UkraineWar #UkraineRussiaWar #Biden #Zelensky #RussiaUkraineWar #UkraineWillWin #Ukraina",0,0
8260,2023-02-20 12:02:20+00:00,1627639787585781760,https://twitter.com/TimothyPepper16/status/1627639787585781760,TimothyPepper16,Twitter for Android,United States,@The_Trump_Train It absolutely amazes me Joe Biden is allowed to get up there on stage and lie right through his teeth to the American people the way he does.,0,0
8261,2023-02-20 12:02:18+00:00,1627639779675316225,https://twitter.com/JadwgaT/status/1627639779675316225,JadwgaT,Twitter for Android,,Joe Biden w Kijowie: Moja wizyta usuwa wszelkie wątpliwości https://t.co/eYmwTjb2Mp,1,0
8262,2023-02-20 12:02:16+00:00,1627639773115437056,https://twitter.com/Truth_of_Mic/status/1627639773115437056,Truth_of_Mic,Twitter for iPhone,USA,"@simonateba @JoeBiden @realDonaldTrump @SecBlinken By recalibrate, you mean pulled your head out of your ass!?",0,0
8263,2023-02-20 12:02:13+00:00,1627639760968683523,https://twitter.com/TheModiak/status/1627639760968683523,TheModiak,Twitter for Android,,"One day, one reminder.
Volodymyr Zelensky and Joe Biden are big leaders in the world.
What an unforgettable day!
🇺🇸 🤝 🇺🇦",1,0
8264,2023-02-20 12:02:13+00:00,1627639760901533696,https://twitter.com/Afropages/status/1627639760901533696,Afropages,Afropages,France,Le Monde - Guerre en Ukraine : Joe Biden en visite surprise à Kiev https://t.co/f73Hl0Lz82 https://t.co/ToIZoIhDmC,0,0
8265,2023-02-20 12:02:13+00:00,1627639760171810817,https://twitter.com/JanePeppler/status/1627639760171810817,JanePeppler,Twitter for Android,Chapel Hill NC,Thank you @JoeBiden for increasing our support for Ukraine. #UkraineUnderAttack,0,0
8266,2023-02-20 12:02:13+00:00,1627639759643324417,https://twitter.com/DeirdreJones54/status/1627639759643324417,DeirdreJones54,Twitter Web App,USA,"@OlgaOfUzhhorod 'Biden’s handwritten note in Mariinsky Palace: “I am honored to be welcomed again in Kyiv to stand in solidarity and friendship with the freedom loving people of Ukraine. Mr. President, please accept my deepest respect for your courage and leadership. Slava Ukraini! Joe Biden.”'",0,0
8267,2023-02-20 12:02:10+00:00,1627639748142432256,https://twitter.com/elpaisuy/status/1627639748142432256,elpaisuy,Make (formerly Integromat),"Montevideo, Uruguay",Joe Biden realiza viaje estratégico a Polonia para reunirse con líderes del flanco oriental de la OTAN https://t.co/x6lcjmnn75,1,2
8268,2023-02-20 12:02:10+00:00,1627639747651706881,https://twitter.com/JNizinkiewicz/status/1627639747651706881,JNizinkiewicz,Twitter Web App,Warszawa,"Joe Biden wybierając się do Kijowa pokazał nie tylko odwagę, ale również potwierdził bezwarunkowe wsparcie USA dla Ukrainy. 
Donald Trump, którego zwycięstwa w wyborach chciało PiS - o czym cały czas warto pamiętać, pewnie wybrałby się z wizytą do Moskwy, a nie Kijowa.",217,20
8269,2023-02-20 12:02:10+00:00,1627639747093925889,https://twitter.com/HuwSayer/status/1627639747093925889,HuwSayer,Twitter Web App,"Norwich, UK","""God bless you - how are the children?"" @JoeBiden puts compassion first - what an inspiring @POTUS",0,0
8270,2023-02-20 12:02:07+00:00,1627639734934679555,https://twitter.com/UkNews33/status/1627639734934679555,UkNews33,Twitter Web App,England,"Ukraine Russia war latest news: Joe Biden makes surprise visit to Kyiv ahead of anniversary
https://t.co/m77QeFZzP2",0,0
8271,2023-02-20 12:02:07+00:00,1627639733512728578,https://twitter.com/TChogworks/status/1627639733512728578,TChogworks,Twitter for iPhone,Raven Rock Overlook,@not_onions @JoeBiden Say that when your grandchildren speak Chinese as a first language . Besides 50 year high inflation and record spending along with being the most dishonest president please tell us how this clown saved America?,0,0
8272,2023-02-20 12:02:07+00:00,1627639733508792321,https://twitter.com/DziennikPL/status/1627639733508792321,DziennikPL,dlvr.it,Polska,Prezydent USA Joe Biden w Kijowie. ZDJĘCIA https://t.co/G86uYDCfiN,2,0
8273,2023-02-20 12:02:07+00:00,1627639732862693376,https://twitter.com/XxGLAMMAxX/status/1627639732862693376,XxGLAMMAxX,Twitter for Android,"North Yorkshire, England",Joe Biden in Kiev collecting his laundered money!,0,0
8274,2023-02-20 12:02:06+00:00,1627639730178326528,https://twitter.com/wojciechce/status/1627639730178326528,wojciechce,Twitter Web App,"Warsaw, Poland","Joe #Biden w Kijowie. Na 4 dni przed rocznicą inwazji amerykański prezydent przyleciał na #Ukraina.

Joe Biden makes surprised visit to Kyiv.
https://t.co/yydcOeATSa",1,0
8275,2023-02-20 12:02:04+00:00,1627639723572224000,https://twitter.com/RobMiller137/status/1627639723572224000,RobMiller137,Twitter for Android,New York,"@ZelenskyyUa @POTUS .@ZelenskyyUa I hope the outcome of this ""historic, timely, brave"" meeting is a peace treaty with Russia. The nonsensical @JoeBiden foreign policy facilitated the start of this war and led to America funding it with billions of dollars we can not afford. #StopFundingUkraine",0,0
8276,2023-02-20 12:02:04+00:00,1627639723207294976,https://twitter.com/mbiern/status/1627639723207294976,mbiern,Twitter for Android,Poland,"@AAksik @JoeBiden Możliwe, że poleciał nieoznakowanym samolotem do Rzeszowa.",0,0
8277,2023-02-20 12:02:04+00:00,1627639721835786243,https://twitter.com/KmKm99770572/status/1627639721835786243,KmKm99770572,Twitter for Android,,@MarioNawfal The great American Leader and SUPREME Military planner @JoeBiden in Ukraine 🇺🇦  seeing how he is winning the war against Russia first hand . #UkraineWar,0,0
8278,2023-02-20 12:02:03+00:00,1627639719394787328,https://twitter.com/Wardenga3/status/1627639719394787328,Wardenga3,Twitter for iPhone,,@westendmemes @D_Herrmann @janboehm @JoeBiden @westendmemes könnten Sie Ihren Tweet auch ohne „offensichtlich“ schreiben?,0,0
